Cal_V	ADC
10.0	310.26
20.0	318.68
30.0	327.11
40.0	335.53
50.0	343.95
60.0	352.37
70.0	360.80
80.0	369.22
90.0	377.64
100.0	386.06
200.0	470.28
300.0	533.56
400.0	586.28
500.0	628.98
600.0	665.78
700.0	695.50
800.0	719.58
900.0	741.36
1000.0	759.76
1200.0	793.18
1400.0	817.70
1600.0	842.78
1800.0	861.44
2000.0	880.84
4000.0	991.52
6000.0	1059.71
8000.0	1109.84
10000.0	1152.45
12000.0	1184.73
14000.0	1216.41
16000.0	1258.73
18000.0	1294.87
20000.0	1321.34
22000.0	1344.98
24000.0	1367.68
26000.0	1391.56
28000.0	1416.77
30000.0	1437.08
32000.0	1459.10
34000.0	1479.06
36000.0	1501.06
38000.0	1521.48
40000.0	1541.44
42000.0	1564.52
44000.0	1581.38
46000.0	1601.98
48000.0	1621.36
50000.0	1640.80
52000.0	1660.52
54000.0	1680.48
56000.0	1698.80
58000.0	1715.09
60000.0	1733.52
62000.0	1753.11
64000.0	1770.59
