Cal_V	ADC
10.0	271.84
20.0	280.04
30.0	288.33
40.0	296.71
50.0	305.17
60.0	313.73
70.0	322.37
80.0	331.11
90.0	339.93
100.0	348.84
200.0	442.83
300.0	518.38
400.0	581.56
500.0	632.03
600.0	673.57
700.0	708.20
800.0	736.65
900.0	761.57
1000.0	783.03
1200.0	818.21
1400.0	845.88
1600.0	870.99
1800.0	892.60
2000.0	910.69
4000.0	1026.08
6000.0	1098.57
8000.0	1151.35
10000.0	1195.96
12000.0	1233.74
14000.0	1267.95
16000.0	1301.22
18000.0	1330.23
20000.0	1359.31
22000.0	1385.31
24000.0	1410.55
26000.0	1436.03
28000.0	1459.54
30000.0	1483.41
32000.0	1507.34
34000.0	1527.95
36000.0	1550.98
38000.0	1572.55
40000.0	1593.26
42000.0	1614.24
44000.0	1634.71
46000.0	1653.69
48000.0	1675.24
50000.0	1694.97
52000.0	1714.55
54000.0	1733.94
56000.0	1754.07
58000.0	1772.59
60000.0	1789.82
62000.0	1810.17
64000.0	1828.89
