Cal_V	ADC
10.0	129.27
20.0	137.59
30.0	145.94
40.0	154.32
50.0	162.71
60.0	171.13
70.0	179.57
80.0	188.04
90.0	196.53
100.0	205.04
200.0	291.41
300.0	361.33
400.0	418.93
500.0	465.67
600.0	503.33
700.0	535.70
800.0	561.90
900.0	584.94
1000.0	604.11
1200.0	638.01
1400.0	665.82
1600.0	689.41
1800.0	710.18
2000.0	727.47
4000.0	841.81
6000.0	911.59
8000.0	965.60
10000.0	1008.84
12000.0	1046.44
14000.0	1081.64
16000.0	1112.44
18000.0	1142.77
20000.0	1169.79
22000.0	1196.30
24000.0	1222.71
26000.0	1247.34
28000.0	1271.00
30000.0	1294.79
32000.0	1317.06
34000.0	1338.75
36000.0	1360.98
38000.0	1382.27
40000.0	1402.78
42000.0	1424.29
44000.0	1444.10
46000.0	1463.77
48000.0	1483.90
50000.0	1504.64
52000.0	1523.40
54000.0	1543.19
56000.0	1562.93
58000.0	1582.14
60000.0	1600.51
62000.0	1619.98
64000.0	1639.19
