Cal_V	ADC
10.0	316.98
20.0	325.18
30.0	333.44
40.0	341.76
50.0	350.15
60.0	358.60
70.0	367.11
80.0	375.69
90.0	384.33
100.0	393.03
200.0	483.51
300.0	556.82
400.0	617.86
500.0	667.10
600.0	707.83
700.0	739.99
800.0	767.59
900.0	791.56
1000.0	811.85
1200.0	845.88
1400.0	874.13
1600.0	897.78
1800.0	917.64
2000.0	935.65
4000.0	1049.56
6000.0	1118.60
8000.0	1170.74
10000.0	1214.03
12000.0	1250.70
14000.0	1285.15
16000.0	1315.54
18000.0	1344.46
20000.0	1372.39
22000.0	1397.84
24000.0	1423.42
26000.0	1448.07
28000.0	1470.89
30000.0	1494.18
32000.0	1516.51
34000.0	1538.07
36000.0	1560.15
38000.0	1581.17
40000.0	1601.09
42000.0	1622.02
44000.0	1641.96
46000.0	1662.15
48000.0	1681.62
50000.0	1702.26
52000.0	1720.79
54000.0	1739.73
56000.0	1759.17
58000.0	1777.61
60000.0	1795.12
62000.0	1814.14
64000.0	1832.23
