Cal_V	ADC
10.0	304.67
20.0	312.29
30.0	319.97
40.0	327.73
50.0	335.56
60.0	343.46
70.0	351.43
80.0	359.47
90.0	367.59
100.0	375.78
200.0	461.64
300.0	527.97
400.0	582.06
500.0	625.28
600.0	660.67
700.0	692.36
800.0	718.01
900.0	739.79
1000.0	761.20
1200.0	795.03
1400.0	823.38
1600.0	846.74
1800.0	873.95
2000.0	891.69
4000.0	1008.27
6000.0	1077.94
8000.0	1129.55
10000.0	1173.23
12000.0	1203.69
14000.0	1238.53
16000.0	1269.58
18000.0	1298.41
20000.0	1327.56
22000.0	1353.24
24000.0	1379.67
26000.0	1403.68
28000.0	1427.63
30000.0	1451.92
32000.0	1474.56
34000.0	1494.87
36000.0	1517.72
38000.0	1538.08
40000.0	1560.84
42000.0	1579.85
44000.0	1601.50
46000.0	1621.54
48000.0	1641.93
50000.0	1660.03
52000.0	1680.25
54000.0	1699.68
56000.0	1716.66
58000.0	1736.27
60000.0	1757.33
62000.0	1774.40
64000.0	1791.96
