Cal_V	ADC
10.0	276.85
20.0	285.29
30.0	293.82
40.0	302.45
50.0	311.17
60.0	319.98
70.0	328.89
80.0	337.89
90.0	346.98
100.0	356.16
200.0	453.06
300.0	530.63
400.0	596.37
500.0	651.01
600.0	694.15
700.0	730.58
800.0	760.14
900.0	786.21
1000.0	808.65
1200.0	844.65
1400.0	876.28
1600.0	901.16
1800.0	922.10
2000.0	942.05
4000.0	1062.80
6000.0	1134.92
8000.0	1189.27
10000.0	1233.56
12000.0	1272.19
14000.0	1307.67
16000.0	1339.58
18000.0	1369.79
20000.0	1397.17
22000.0	1425.07
24000.0	1450.24
26000.0	1474.85
28000.0	1499.72
30000.0	1522.73
32000.0	1546.75
34000.0	1569.05
36000.0	1589.54
38000.0	1611.23
40000.0	1631.22
42000.0	1652.42
44000.0	1672.47
46000.0	1693.47
48000.0	1713.19
50000.0	1730.83
52000.0	1752.25
54000.0	1770.86
56000.0	1788.84
58000.0	1809.25
60000.0	1827.00
62000.0	1846.12
64000.0	1863.86
