Cal_V	ADC
10.0	119.87
20.0	128.61
30.0	137.35
40.0	146.09
50.0	154.83
60.0	163.57
70.0	172.31
80.0	181.05
90.0	189.79
100.0	198.53
200.0	285.93
300.0	355.10
400.0	414.43
500.0	461.82
600.0	500.12
700.0	531.59
800.0	558.23
900.0	581.76
1000.0	601.00
1200.0	634.80
1400.0	661.61
1600.0	685.13
1800.0	705.89
2000.0	722.05
4000.0	835.31
6000.0	903.90
8000.0	955.92
10000.0	999.71
12000.0	1037.86
14000.0	1071.46
16000.0	1103.50
18000.0	1131.58
20000.0	1159.96
22000.0	1185.80
24000.0	1210.52
26000.0	1236.09
28000.0	1258.87
30000.0	1282.74
32000.0	1305.12
34000.0	1327.24
36000.0	1348.93
38000.0	1369.89
40000.0	1390.46
42000.0	1411.47
44000.0	1430.91
46000.0	1452.01
48000.0	1471.62
50000.0	1491.83
52000.0	1511.42
54000.0	1530.13
56000.0	1550.37
58000.0	1568.96
60000.0	1587.50
62000.0	1607.19
64000.0	1626.04
