Cal_V	ADC
10.0	290.62
20.0	298.70
30.0	306.85
40.0	315.05
50.0	323.31
60.0	331.63
70.0	340.01
80.0	348.46
90.0	356.96
100.0	365.53
200.0	454.51
300.0	524.00
400.0	582.87
500.0	630.56
600.0	669.13
700.0	700.14
800.0	727.59
900.0	750.79
1000.0	771.07
1200.0	805.19
1400.0	832.78
1600.0	855.38
1800.0	877.16
2000.0	894.25
4000.0	1009.85
6000.0	1080.34
8000.0	1134.49
10000.0	1179.16
12000.0	1216.71
14000.0	1251.94
16000.0	1283.37
18000.0	1312.35
20000.0	1339.69
22000.0	1367.24
24000.0	1391.98
26000.0	1417.27
28000.0	1441.00
30000.0	1463.86
32000.0	1486.28
34000.0	1508.80
36000.0	1529.64
38000.0	1552.08
40000.0	1572.90
42000.0	1593.07
44000.0	1614.05
46000.0	1633.40
48000.0	1653.36
50000.0	1673.32
52000.0	1693.25
54000.0	1712.16
56000.0	1730.85
58000.0	1750.15
60000.0	1768.98
62000.0	1787.06
64000.0	1806.60
