Cal_V	ADC
10.0	295.64
20.0	304.21
30.0	312.78
40.0	321.35
50.0	329.92
60.0	338.49
70.0	347.06
80.0	355.63
90.0	364.20
100.0	372.77
200.0	458.47
300.0	522.09
400.0	575.58
500.0	617.99
600.0	653.22
700.0	682.92
800.0	707.26
900.0	728.60
1000.0	747.61
1200.0	779.66
1400.0	806.50
1600.0	829.60
1800.0	848.81
2000.0	866.23
4000.0	978.00
6000.0	1048.53
8000.0	1101.72
10000.0	1144.61
12000.0	1183.99
14000.0	1217.83
16000.0	1249.80
18000.0	1279.06
20000.0	1307.77
22000.0	1333.68
24000.0	1360.09
26000.0	1384.17
28000.0	1407.54
30000.0	1431.37
32000.0	1453.56
34000.0	1475.13
36000.0	1497.76
38000.0	1518.93
40000.0	1539.34
42000.0	1560.90
44000.0	1581.03
46000.0	1600.77
48000.0	1621.20
50000.0	1640.44
52000.0	1659.84
54000.0	1679.17
56000.0	1698.41
58000.0	1717.08
60000.0	1735.66
62000.0	1754.34
64000.0	1772.44
