Cal_V	ADC
10.0	358.42
20.0	367.41
30.0	376.45
40.0	385.52
50.0	394.63
60.0	403.78
70.0	412.97
80.0	422.20
90.0	431.46
100.0	440.76
200.0	535.86
300.0	615.25
400.0	682.78
500.0	737.46
600.0	781.95
700.0	818.18
800.0	847.98
900.0	873.45
1000.0	896.42
1200.0	931.88
1400.0	961.48
1600.0	986.41
1800.0	1006.62
2000.0	1026.62
4000.0	1143.65
6000.0	1214.21
8000.0	1267.09
10000.0	1311.78
12000.0	1349.70
14000.0	1383.87
16000.0	1415.63
18000.0	1444.63
20000.0	1472.69
22000.0	1499.76
24000.0	1525.05
26000.0	1549.92
28000.0	1574.00
30000.0	1596.24
32000.0	1619.70
34000.0	1641.93
36000.0	1663.13
38000.0	1684.62
40000.0	1705.80
42000.0	1725.56
44000.0	1746.55
46000.0	1766.50
48000.0	1785.14
50000.0	1805.87
52000.0	1825.46
54000.0	1843.46
56000.0	1862.73
58000.0	1882.08
60000.0	1900.29
62000.0	1917.92
64000.0	1936.83
