Cal_V	ADC
10.0	267.75
20.0	275.90
30.0	284.09
40.0	292.33
50.0	300.60
60.0	308.93
70.0	317.30
80.0	325.71
90.0	334.16
100.0	342.66
200.0	430.06
300.0	500.38
400.0	559.12
500.0	605.83
600.0	644.97
700.0	675.68
800.0	702.76
900.0	724.81
1000.0	744.47
1200.0	779.49
1400.0	806.32
1600.0	829.23
1800.0	849.58
2000.0	867.36
4000.0	981.52
6000.0	1052.86
8000.0	1104.29
10000.0	1147.92
12000.0	1186.12
14000.0	1219.11
16000.0	1251.48
18000.0	1280.36
20000.0	1308.44
22000.0	1334.41
24000.0	1360.40
26000.0	1385.45
28000.0	1409.09
30000.0	1432.16
32000.0	1454.35
34000.0	1476.11
36000.0	1498.63
38000.0	1519.74
40000.0	1540.83
42000.0	1561.72
44000.0	1581.40
46000.0	1601.96
48000.0	1622.59
50000.0	1641.88
52000.0	1660.64
54000.0	1680.45
56000.0	1699.88
58000.0	1718.30
60000.0	1737.46
62000.0	1756.36
64000.0	1774.87
