Cal_V	ADC
10.0	283.45
20.0	292.48
30.0	301.51
40.0	310.54
50.0	319.57
60.0	328.60
70.0	337.64
80.0	346.67
90.0	355.70
100.0	364.73
200.0	455.04
300.0	527.95
400.0	589.52
500.0	639.54
600.0	679.79
700.0	712.93
800.0	740.25
900.0	764.70
1000.0	785.32
1200.0	819.70
1400.0	847.85
1600.0	870.85
1800.0	891.10
2000.0	909.33
4000.0	1022.56
6000.0	1091.86
8000.0	1142.73
10000.0	1185.78
12000.0	1222.47
14000.0	1255.41
16000.0	1287.56
18000.0	1316.07
20000.0	1343.12
22000.0	1369.15
24000.0	1394.49
26000.0	1418.36
28000.0	1441.87
30000.0	1464.07
32000.0	1486.74
34000.0	1508.75
36000.0	1529.39
38000.0	1550.66
40000.0	1572.06
42000.0	1591.39
44000.0	1611.61
46000.0	1631.88
48000.0	1650.94
50000.0	1670.07
52000.0	1689.82
54000.0	1708.68
56000.0	1726.09
58000.0	1745.80
60000.0	1764.59
62000.0	1781.82
64000.0	1800.89
