Cal_V	ADC
10.0	252.32
20.0	261.11
30.0	269.91
40.0	278.74
50.0	287.59
60.0	296.46
70.0	305.34
80.0	314.25
90.0	323.18
100.0	332.13
200.0	422.76
300.0	493.85
400.0	551.04
500.0	602.89
600.0	642.41
700.0	677.02
800.0	705.20
900.0	730.28
1000.0	752.32
1200.0	790.25
1400.0	821.69
1600.0	848.58
1800.0	869.53
2000.0	891.20
4000.0	1013.71
6000.0	1085.16
8000.0	1137.63
10000.0	1182.47
12000.0	1220.20
14000.0	1253.54
16000.0	1286.98
18000.0	1314.62
20000.0	1341.57
22000.0	1372.05
24000.0	1396.79
26000.0	1422.73
28000.0	1446.37
30000.0	1471.40
32000.0	1492.33
34000.0	1517.48
36000.0	1536.53
38000.0	1559.05
40000.0	1578.62
42000.0	1600.61
44000.0	1617.85
46000.0	1638.75
48000.0	1658.58
50000.0	1675.91
52000.0	1694.48
54000.0	1712.12
56000.0	1730.92
58000.0	1748.84
60000.0	1767.82
62000.0	1786.58
64000.0	1804.90
