Cal_V	ADC
10.0	311.66
20.0	318.95
30.0	326.26
40.0	333.61
50.0	341.00
60.0	348.42
70.0	355.87
80.0	363.36
90.0	370.88
100.0	378.44
200.0	455.87
300.0	513.83
400.0	560.13
500.0	598.76
600.0	630.66
700.0	657.10
800.0	680.42
900.0	699.57
1000.0	717.21
1200.0	746.86
1400.0	771.96
1600.0	792.60
1800.0	810.88
2000.0	826.96
4000.0	933.30
6000.0	1000.36
8000.0	1052.05
10000.0	1092.86
12000.0	1129.50
14000.0	1162.44
16000.0	1192.07
18000.0	1220.67
20000.0	1247.29
22000.0	1271.57
24000.0	1296.72
26000.0	1320.16
28000.0	1342.88
30000.0	1365.09
32000.0	1386.67
34000.0	1407.84
36000.0	1428.88
38000.0	1449.67
40000.0	1468.94
42000.0	1489.65
44000.0	1509.21
46000.0	1527.75
48000.0	1547.09
50000.0	1566.69
52000.0	1584.72
54000.0	1602.41
56000.0	1621.01
58000.0	1639.38
60000.0	1657.78
62000.0	1675.70
64000.0	1693.76
