Cal_V	ADC
10.0	304.73
20.0	313.17
30.0	321.67
40.0	330.23
50.0	338.87
60.0	347.58
70.0	356.35
80.0	365.19
90.0	374.10
100.0	383.08
200.0	476.61
300.0	552.20
400.0	616.68
500.0	667.82
600.0	709.39
700.0	746.25
800.0	775.42
900.0	800.81
1000.0	822.90
1200.0	859.68
1400.0	890.05
1600.0	914.33
1800.0	937.22
2000.0	955.05
4000.0	1075.19
6000.0	1144.64
8000.0	1196.40
10000.0	1240.25
12000.0	1277.88
14000.0	1313.14
16000.0	1343.91
18000.0	1372.74
20000.0	1401.41
22000.0	1427.18
24000.0	1452.73
26000.0	1477.11
28000.0	1500.74
30000.0	1524.97
32000.0	1548.40
34000.0	1568.71
36000.0	1590.96
38000.0	1611.65
40000.0	1634.07
42000.0	1652.37
44000.0	1674.78
46000.0	1694.06
48000.0	1713.88
50000.0	1731.89
52000.0	1752.16
54000.0	1771.13
56000.0	1787.81
58000.0	1808.31
60000.0	1828.12
62000.0	1845.21
64000.0	1863.26
