Cal_V	ADC
10.0	319.37
20.0	327.38
30.0	335.42
40.0	343.51
50.0	351.63
60.0	359.80
70.0	368.00
80.0	376.24
90.0	384.52
100.0	392.84
200.0	478.20
300.0	544.93
400.0	599.72
500.0	643.80
600.0	679.78
700.0	709.79
800.0	734.78
900.0	756.74
1000.0	776.45
1200.0	808.41
1400.0	835.35
1600.0	857.92
1800.0	877.70
2000.0	895.09
4000.0	1007.14
6000.0	1076.21
8000.0	1128.99
10000.0	1171.80
12000.0	1209.36
14000.0	1243.82
16000.0	1274.57
18000.0	1304.62
20000.0	1332.32
22000.0	1358.81
24000.0	1383.90
26000.0	1406.84
28000.0	1431.40
30000.0	1454.12
32000.0	1476.67
34000.0	1499.41
36000.0	1520.14
38000.0	1540.81
40000.0	1562.49
42000.0	1582.66
44000.0	1602.03
46000.0	1623.61
48000.0	1642.35
50000.0	1661.65
52000.0	1680.90
54000.0	1700.02
56000.0	1719.27
58000.0	1738.12
60000.0	1757.25
62000.0	1775.10
64000.0	1793.64
