Cal_V	ADC
10.0	200.85
20.0	208.35
30.0	215.89
40.0	223.48
50.0	231.11
60.0	238.79
70.0	246.52
80.0	254.29
90.0	262.10
100.0	269.96
200.0	351.09
300.0	415.68
400.0	468.52
500.0	511.11
600.0	544.71
700.0	574.65
800.0	598.71
900.0	620.30
1000.0	640.15
1200.0	672.95
1400.0	699.05
1600.0	722.39
1800.0	743.01
2000.0	760.07
4000.0	873.41
6000.0	943.24
8000.0	993.64
10000.0	1038.01
12000.0	1076.63
14000.0	1110.05
16000.0	1141.34
18000.0	1170.65
20000.0	1197.85
22000.0	1224.59
24000.0	1249.38
26000.0	1273.77
28000.0	1297.61
30000.0	1321.22
32000.0	1342.46
34000.0	1364.97
36000.0	1387.13
38000.0	1408.24
40000.0	1428.92
42000.0	1449.36
44000.0	1469.12
46000.0	1489.97
48000.0	1509.28
50000.0	1528.70
52000.0	1547.49
54000.0	1567.50
56000.0	1586.32
58000.0	1605.34
60000.0	1624.16
62000.0	1643.16
64000.0	1661.29
