Cal_V	ADC
10.0	262.85
20.0	262.85
30.0	262.85
40.0	262.85
50.0	262.85
60.0	262.85
70.0	262.85
80.0	262.85
90.0	262.85
100.0	262.85
200.0	262.85
300.0	262.23
400.0	262.19
500.0	262.16
600.0	261.98
700.0	262.03
800.0	262.07
900.0	261.82
1000.0	261.91
1200.0	261.68
1400.0	261.67
1600.0	261.65
1800.0	261.50
2000.0	261.56
4000.0	261.25
6000.0	261.17
8000.0	261.22
10000.0	261.25
12000.0	261.04
14000.0	261.15
16000.0	260.86
18000.0	260.98
20000.0	260.96
22000.0	260.93
24000.0	261.06
26000.0	260.92
28000.0	260.70
30000.0	260.81
32000.0	260.68
34000.0	260.81
36000.0	260.56
38000.0	260.59
40000.0	260.80
42000.0	260.63
44000.0	260.52
46000.0	260.63
48000.0	260.72
50000.0	260.50
52000.0	260.48
54000.0	260.42
56000.0	260.31
58000.0	260.43
60000.0	260.50
62000.0	260.22
64000.0	260.17
