Cal_V	ADC
10.0	281.36
20.0	289.80
30.0	298.26
40.0	306.74
50.0	315.25
60.0	323.77
70.0	332.32
80.0	340.89
90.0	349.48
100.0	358.09
200.0	445.40
300.0	514.60
400.0	571.34
500.0	616.78
600.0	654.15
700.0	685.31
800.0	712.18
900.0	733.84
1000.0	753.66
1200.0	787.09
1400.0	813.66
1600.0	836.86
1800.0	856.26
2000.0	873.65
4000.0	984.98
6000.0	1054.99
8000.0	1106.19
10000.0	1149.53
12000.0	1186.90
14000.0	1220.60
16000.0	1251.89
18000.0	1281.34
20000.0	1308.60
22000.0	1334.54
24000.0	1359.88
26000.0	1384.40
28000.0	1407.39
30000.0	1430.19
32000.0	1451.99
34000.0	1475.30
36000.0	1496.30
38000.0	1516.92
40000.0	1536.95
42000.0	1558.33
44000.0	1578.84
46000.0	1596.71
48000.0	1617.66
50000.0	1637.20
52000.0	1655.65
54000.0	1675.42
56000.0	1694.24
58000.0	1712.66
60000.0	1730.88
62000.0	1749.98
64000.0	1768.21
