Cal_V	ADC
10.0	274.91
20.0	283.01
30.0	291.20
40.0	299.48
50.0	307.85
60.0	316.31
70.0	324.86
80.0	333.50
90.0	342.23
100.0	351.05
200.0	444.20
300.0	518.34
400.0	578.89
500.0	628.14
600.0	668.73
700.0	701.93
800.0	729.44
900.0	752.74
1000.0	773.43
1200.0	807.35
1400.0	835.57
1600.0	859.22
1800.0	879.16
2000.0	897.41
4000.0	1012.07
6000.0	1081.65
8000.0	1134.04
10000.0	1177.51
12000.0	1214.92
14000.0	1249.33
16000.0	1280.54
18000.0	1310.08
20000.0	1337.36
22000.0	1363.25
24000.0	1388.58
26000.0	1412.78
28000.0	1436.35
30000.0	1459.82
32000.0	1481.48
34000.0	1503.19
36000.0	1524.29
38000.0	1546.79
40000.0	1567.64
42000.0	1587.56
44000.0	1607.56
46000.0	1628.11
48000.0	1647.96
50000.0	1666.80
52000.0	1686.48
54000.0	1705.61
56000.0	1723.57
58000.0	1743.40
60000.0	1761.77
62000.0	1780.26
64000.0	1798.08
