Cal_V	ADC
10.0	126.64
20.0	135.03
30.0	143.43
40.0	151.82
50.0	160.22
60.0	168.61
70.0	177.01
80.0	185.40
90.0	193.80
100.0	202.19
200.0	286.14
300.0	351.27
400.0	407.00
500.0	451.09
600.0	486.00
700.0	516.52
800.0	541.84
900.0	564.76
1000.0	583.38
1200.0	614.73
1400.0	641.98
1600.0	664.11
1800.0	683.69
2000.0	701.24
4000.0	812.17
6000.0	881.07
8000.0	934.56
10000.0	977.95
12000.0	1016.38
14000.0	1051.49
16000.0	1083.24
18000.0	1112.26
20000.0	1138.75
22000.0	1165.85
24000.0	1191.02
26000.0	1215.10
28000.0	1238.92
30000.0	1263.16
32000.0	1285.87
34000.0	1307.49
36000.0	1329.10
38000.0	1350.33
40000.0	1371.40
42000.0	1392.64
44000.0	1411.51
46000.0	1432.19
48000.0	1450.96
50000.0	1470.24
52000.0	1490.23
54000.0	1509.53
56000.0	1528.57
58000.0	1547.85
60000.0	1567.83
62000.0	1585.29
64000.0	1603.90
