Cal_V	ADC
10.0	301.07
20.0	308.72
30.0	316.46
40.0	324.26
50.0	332.14
60.0	340.10
70.0	348.13
80.0	356.24
90.0	364.42
100.0	372.68
200.0	459.37
300.0	527.19
400.0	583.53
500.0	628.20
600.0	665.18
700.0	696.04
800.0	721.56
900.0	744.08
1000.0	763.39
1200.0	795.63
1400.0	822.62
1600.0	846.02
1800.0	865.42
2000.0	882.72
4000.0	994.79
6000.0	1064.09
8000.0	1114.91
10000.0	1158.24
12000.0	1195.94
14000.0	1229.94
16000.0	1260.53
18000.0	1289.27
20000.0	1317.49
22000.0	1343.04
24000.0	1368.82
26000.0	1392.60
28000.0	1416.61
30000.0	1439.12
32000.0	1461.44
34000.0	1482.97
36000.0	1504.73
38000.0	1525.37
40000.0	1546.40
42000.0	1566.95
44000.0	1586.53
46000.0	1607.02
48000.0	1626.58
50000.0	1645.41
52000.0	1664.68
54000.0	1684.54
56000.0	1703.28
58000.0	1721.27
60000.0	1740.81
62000.0	1758.89
64000.0	1776.86
