Cal_V	ADC
10.0	249.61
20.0	257.48
30.0	265.45
40.0	273.50
50.0	281.65
60.0	289.90
70.0	298.23
80.0	306.66
90.0	315.18
100.0	323.79
200.0	415.02
300.0	488.00
400.0	548.90
500.0	599.15
600.0	639.06
700.0	671.78
800.0	699.77
900.0	723.44
1000.0	744.66
1200.0	779.49
1400.0	808.59
1600.0	832.20
1800.0	852.93
2000.0	869.83
4000.0	986.58
6000.0	1058.36
8000.0	1111.14
10000.0	1155.57
12000.0	1194.20
14000.0	1228.50
16000.0	1260.70
18000.0	1291.31
20000.0	1319.42
22000.0	1345.49
24000.0	1370.76
26000.0	1395.50
28000.0	1420.05
30000.0	1443.74
32000.0	1465.65
34000.0	1488.79
36000.0	1509.55
38000.0	1530.25
40000.0	1551.89
42000.0	1573.49
44000.0	1592.62
46000.0	1612.86
48000.0	1633.36
50000.0	1652.33
52000.0	1672.40
54000.0	1691.95
56000.0	1711.14
58000.0	1730.06
60000.0	1748.62
62000.0	1766.92
64000.0	1785.24
