Cal_V	ADC
10.0	324.45
20.0	333.48
30.0	342.51
40.0	351.54
50.0	360.57
60.0	369.60
70.0	378.63
80.0	387.66
90.0	396.69
100.0	405.72
200.0	496.02
300.0	566.22
400.0	625.88
500.0	673.52
600.0	715.13
700.0	746.85
800.0	774.05
900.0	797.43
1000.0	817.37
1200.0	852.15
1400.0	878.28
1600.0	904.30
1800.0	924.83
2000.0	944.27
4000.0	1058.41
6000.0	1127.76
8000.0	1180.42
10000.0	1223.84
12000.0	1260.66
14000.0	1295.89
16000.0	1325.76
18000.0	1356.29
20000.0	1381.98
22000.0	1407.90
24000.0	1432.52
26000.0	1457.84
28000.0	1483.13
30000.0	1505.16
32000.0	1527.95
34000.0	1548.87
36000.0	1571.23
38000.0	1591.12
40000.0	1611.66
42000.0	1634.12
44000.0	1651.90
46000.0	1672.64
48000.0	1691.82
50000.0	1712.07
52000.0	1730.50
54000.0	1750.12
56000.0	1768.79
58000.0	1785.32
60000.0	1804.56
62000.0	1824.58
64000.0	1841.99
