Cal_V	ADC
10.0	289.33
20.0	297.28
30.0	305.33
40.0	313.48
50.0	321.73
60.0	330.09
70.0	338.54
80.0	347.09
90.0	355.74
100.0	364.49
200.0	457.51
300.0	529.70
400.0	591.89
500.0	641.63
600.0	681.74
700.0	715.38
800.0	742.52
900.0	766.86
1000.0	788.54
1200.0	822.78
1400.0	850.45
1600.0	874.70
1800.0	895.52
2000.0	913.99
4000.0	1030.60
6000.0	1101.67
8000.0	1155.47
10000.0	1198.86
12000.0	1238.33
14000.0	1271.60
16000.0	1303.89
18000.0	1333.80
20000.0	1361.32
22000.0	1387.45
24000.0	1413.46
26000.0	1438.01
28000.0	1460.72
30000.0	1484.89
32000.0	1507.45
34000.0	1528.50
36000.0	1550.37
38000.0	1572.40
40000.0	1592.02
42000.0	1613.22
44000.0	1633.83
46000.0	1653.36
48000.0	1673.95
50000.0	1694.24
52000.0	1712.42
54000.0	1732.14
56000.0	1751.49
58000.0	1770.32
60000.0	1787.58
62000.0	1807.69
64000.0	1825.44
