Cal_V	ADC
10.0	159.26
20.0	166.99
30.0	174.78
40.0	182.65
50.0	190.59
60.0	198.60
70.0	206.69
80.0	214.84
90.0	223.07
100.0	231.37
200.0	318.34
300.0	388.51
400.0	445.68
500.0	490.93
600.0	528.78
700.0	559.99
800.0	585.76
900.0	608.64
1000.0	628.94
1200.0	661.52
1400.0	688.15
1600.0	711.16
1800.0	731.71
2000.0	747.98
4000.0	858.36
6000.0	925.30
8000.0	979.10
10000.0	1025.80
12000.0	1068.59
14000.0	1105.57
16000.0	1138.87
18000.0	1169.62
20000.0	1198.37
22000.0	1225.69
24000.0	1250.68
26000.0	1275.45
28000.0	1299.90
30000.0	1323.18
32000.0	1345.16
34000.0	1367.37
36000.0	1389.86
38000.0	1410.00
40000.0	1431.33
42000.0	1451.71
44000.0	1470.72
46000.0	1491.97
48000.0	1511.64
50000.0	1530.55
52000.0	1550.49
54000.0	1570.46
56000.0	1588.78
58000.0	1607.89
60000.0	1626.64
62000.0	1645.63
64000.0	1664.27
