Cal_V	ADC
10.0	286.05
20.0	286.05
30.0	286.05
40.0	286.05
50.0	286.05
60.0	286.05
70.0	286.05
80.0	286.05
90.0	286.05
100.0	286.05
200.0	286.05
300.0	284.67
400.0	284.28
500.0	283.68
600.0	283.94
700.0	283.13
800.0	283.45
900.0	283.25
1000.0	283.24
1200.0	282.56
1400.0	282.69
1600.0	282.57
1800.0	282.60
2000.0	282.31
4000.0	281.99
6000.0	281.80
8000.0	281.92
10000.0	281.81
12000.0	281.74
14000.0	281.74
16000.0	281.44
18000.0	281.15
20000.0	281.25
22000.0	280.91
24000.0	281.15
26000.0	280.91
28000.0	280.88
30000.0	280.91
32000.0	280.83
34000.0	280.70
36000.0	280.39
38000.0	280.81
40000.0	280.50
42000.0	280.66
44000.0	280.55
46000.0	280.35
48000.0	280.32
50000.0	280.37
52000.0	280.40
54000.0	280.30
56000.0	280.26
58000.0	279.86
60000.0	279.59
62000.0	279.63
64000.0	279.64
