Cal_V	ADC
10.0	366.30
20.0	374.82
30.0	383.40
40.0	392.03
50.0	400.72
60.0	409.47
70.0	418.28
80.0	427.15
90.0	436.07
100.0	445.05
200.0	538.04
300.0	612.61
400.0	675.45
500.0	726.24
600.0	768.14
700.0	801.78
800.0	830.03
900.0	854.81
1000.0	875.92
1200.0	906.36
1400.0	946.91
1600.0	967.10
1800.0	984.33
2000.0	1002.41
4000.0	1120.94
6000.0	1191.17
8000.0	1244.23
10000.0	1288.83
12000.0	1327.97
14000.0	1362.81
16000.0	1394.60
18000.0	1424.91
20000.0	1452.96
22000.0	1480.35
24000.0	1505.59
26000.0	1530.35
28000.0	1554.99
30000.0	1578.06
32000.0	1601.73
34000.0	1623.66
36000.0	1646.02
38000.0	1667.58
40000.0	1689.05
42000.0	1709.54
44000.0	1729.17
46000.0	1749.53
48000.0	1768.53
50000.0	1786.30
52000.0	1805.50
54000.0	1823.60
56000.0	1841.01
58000.0	1857.67
60000.0	1876.81
62000.0	1894.35
64000.0	1909.98
