Cal_V	ADC
10.0	267.01
20.0	275.17
30.0	283.40
40.0	291.72
50.0	300.11
60.0	308.58
70.0	317.13
80.0	325.76
90.0	334.47
100.0	343.26
200.0	435.44
300.0	508.23
400.0	568.52
500.0	617.20
600.0	656.75
700.0	689.06
800.0	716.85
900.0	739.83
1000.0	760.95
1200.0	794.84
1400.0	822.56
1600.0	845.89
1800.0	866.32
2000.0	885.05
4000.0	999.41
6000.0	1069.63
8000.0	1122.95
10000.0	1166.49
12000.0	1204.55
14000.0	1239.02
16000.0	1270.31
18000.0	1300.51
20000.0	1328.03
22000.0	1355.17
24000.0	1380.21
26000.0	1404.58
28000.0	1428.52
30000.0	1451.86
32000.0	1474.36
34000.0	1497.21
36000.0	1518.54
38000.0	1539.84
40000.0	1562.19
42000.0	1582.26
44000.0	1602.24
46000.0	1622.86
48000.0	1643.04
50000.0	1662.43
52000.0	1683.18
54000.0	1702.52
56000.0	1720.61
58000.0	1740.67
60000.0	1759.62
62000.0	1778.11
64000.0	1796.99
