Cal_V	ADC
10.0	339.36
20.0	347.45
30.0	355.61
40.0	363.82
50.0	372.10
60.0	380.45
70.0	388.85
80.0	397.32
90.0	405.85
100.0	414.45
200.0	503.83
300.0	575.82
400.0	635.68
500.0	682.74
600.0	722.63
700.0	754.36
800.0	781.82
900.0	804.52
1000.0	824.78
1200.0	858.73
1400.0	886.87
1600.0	910.58
1800.0	930.05
2000.0	947.91
4000.0	1063.35
6000.0	1131.68
8000.0	1184.10
10000.0	1227.85
12000.0	1264.61
14000.0	1300.43
16000.0	1331.22
18000.0	1360.34
20000.0	1388.82
22000.0	1414.54
24000.0	1440.66
26000.0	1463.07
28000.0	1487.20
30000.0	1509.89
32000.0	1532.14
34000.0	1553.27
36000.0	1576.16
38000.0	1597.53
40000.0	1618.06
42000.0	1639.32
44000.0	1658.49
46000.0	1678.95
48000.0	1699.75
50000.0	1717.33
52000.0	1737.10
54000.0	1756.01
56000.0	1774.73
58000.0	1792.20
60000.0	1812.02
62000.0	1830.09
64000.0	1847.89
