Cal_V	ADC
10.0	355.70
20.0	363.75
30.0	371.83
40.0	379.96
50.0	388.12
60.0	396.31
70.0	404.54
80.0	412.81
90.0	421.12
100.0	429.46
200.0	514.84
300.0	581.00
400.0	635.22
500.0	679.73
600.0	716.08
700.0	745.58
800.0	770.83
900.0	792.04
1000.0	811.17
1200.0	843.06
1400.0	870.16
1600.0	892.22
1800.0	910.89
2000.0	927.92
4000.0	1038.83
6000.0	1105.78
8000.0	1157.58
10000.0	1199.40
12000.0	1236.52
14000.0	1268.90
16000.0	1299.94
18000.0	1328.74
20000.0	1355.73
22000.0	1381.62
24000.0	1405.60
26000.0	1429.96
28000.0	1453.11
30000.0	1475.55
32000.0	1498.05
34000.0	1519.74
36000.0	1540.88
38000.0	1562.15
40000.0	1581.69
42000.0	1601.72
44000.0	1621.82
46000.0	1641.76
48000.0	1660.60
50000.0	1680.61
52000.0	1700.19
54000.0	1717.69
56000.0	1735.84
58000.0	1755.08
60000.0	1773.11
62000.0	1790.69
64000.0	1808.83
