Cal_V	ADC
10.0	330.56
20.0	338.80
30.0	347.09
40.0	355.43
50.0	363.83
60.0	372.28
70.0	380.79
80.0	389.35
90.0	397.97
100.0	406.64
200.0	496.36
300.0	567.93
400.0	625.42
500.0	672.24
600.0	710.36
700.0	741.50
800.0	768.84
900.0	792.52
1000.0	811.79
1200.0	846.25
1400.0	872.74
1600.0	897.13
1800.0	917.95
2000.0	934.18
4000.0	1048.91
6000.0	1119.37
8000.0	1173.20
10000.0	1216.74
12000.0	1256.58
14000.0	1291.18
16000.0	1322.83
18000.0	1352.24
20000.0	1380.52
22000.0	1406.96
24000.0	1433.46
26000.0	1457.96
28000.0	1481.74
30000.0	1505.03
32000.0	1527.59
34000.0	1550.15
36000.0	1571.90
38000.0	1593.12
40000.0	1614.50
42000.0	1635.19
44000.0	1655.68
46000.0	1675.63
48000.0	1695.89
50000.0	1715.73
52000.0	1735.02
54000.0	1754.74
56000.0	1773.02
58000.0	1792.31
60000.0	1811.70
62000.0	1829.84
64000.0	1847.95
