Cal_V	ADC
10.0	178.56
20.0	186.21
30.0	193.94
40.0	201.76
50.0	209.68
60.0	217.68
70.0	225.78
80.0	233.96
90.0	242.24
100.0	250.60
200.0	339.26
300.0	410.33
400.0	470.18
500.0	520.36
600.0	559.46
700.0	592.52
800.0	619.55
900.0	643.88
1000.0	663.89
1200.0	698.41
1400.0	726.16
1600.0	749.28
1800.0	770.47
2000.0	787.69
4000.0	904.23
6000.0	972.27
8000.0	1025.66
10000.0	1069.05
12000.0	1106.76
14000.0	1140.81
16000.0	1172.42
18000.0	1201.37
20000.0	1229.04
22000.0	1254.60
24000.0	1280.40
26000.0	1305.49
28000.0	1328.17
30000.0	1351.16
32000.0	1374.30
34000.0	1396.05
36000.0	1417.85
38000.0	1439.43
40000.0	1460.20
42000.0	1480.61
44000.0	1501.12
46000.0	1520.92
48000.0	1541.02
50000.0	1560.70
52000.0	1579.78
54000.0	1598.67
56000.0	1618.43
58000.0	1637.67
60000.0	1655.95
62000.0	1674.98
64000.0	1693.90
