Cal_V	ADC
10.0	300.14
20.0	308.48
30.0	316.90
40.0	325.37
50.0	333.92
60.0	342.52
70.0	351.19
80.0	359.92
90.0	368.72
100.0	377.58
200.0	469.74
300.0	543.81
400.0	605.92
500.0	656.60
600.0	697.32
700.0	731.38
800.0	759.80
900.0	785.01
1000.0	805.69
1200.0	841.59
1400.0	869.40
1600.0	893.60
1800.0	914.09
2000.0	932.84
4000.0	1051.72
6000.0	1121.03
8000.0	1172.74
10000.0	1216.68
12000.0	1255.76
14000.0	1289.92
16000.0	1322.28
18000.0	1351.18
20000.0	1380.04
22000.0	1405.53
24000.0	1431.97
26000.0	1457.15
28000.0	1480.37
30000.0	1504.33
32000.0	1527.27
34000.0	1549.63
36000.0	1572.18
38000.0	1592.26
40000.0	1614.36
42000.0	1635.57
44000.0	1655.61
46000.0	1676.69
48000.0	1696.64
50000.0	1715.42
52000.0	1734.19
54000.0	1754.80
56000.0	1773.36
58000.0	1792.48
60000.0	1812.10
62000.0	1830.89
64000.0	1847.67
