Cal_V	ADC
10.0	133.17
20.0	141.96
30.0	150.75
40.0	159.54
50.0	168.32
60.0	177.11
70.0	185.90
80.0	194.69
90.0	203.47
100.0	212.26
200.0	300.13
300.0	372.74
400.0	433.39
500.0	481.78
600.0	522.19
700.0	554.13
800.0	581.61
900.0	605.14
1000.0	625.13
1200.0	658.93
1400.0	685.94
1600.0	709.98
1800.0	729.55
2000.0	747.09
4000.0	859.88
6000.0	928.63
8000.0	980.18
10000.0	1023.66
12000.0	1061.59
14000.0	1095.89
16000.0	1126.93
18000.0	1156.25
20000.0	1183.29
22000.0	1210.06
24000.0	1234.92
26000.0	1259.56
28000.0	1282.64
30000.0	1306.82
32000.0	1328.82
34000.0	1350.88
36000.0	1372.28
38000.0	1393.27
40000.0	1414.35
42000.0	1435.43
44000.0	1455.48
46000.0	1475.41
48000.0	1495.06
50000.0	1515.04
52000.0	1534.07
54000.0	1554.17
56000.0	1573.47
58000.0	1591.89
60000.0	1610.77
62000.0	1629.28
64000.0	1647.88
