Cal_V	ADC
10.0	305.66
20.0	313.96
30.0	322.31
40.0	330.69
50.0	339.12
60.0	347.60
70.0	356.11
80.0	364.67
90.0	373.27
100.0	381.91
200.0	470.65
300.0	541.16
400.0	599.41
500.0	646.95
600.0	685.14
700.0	716.71
800.0	743.28
900.0	766.04
1000.0	786.70
1200.0	819.55
1400.0	847.28
1600.0	870.76
1800.0	890.57
2000.0	908.12
4000.0	1021.82
6000.0	1091.31
8000.0	1142.45
10000.0	1185.97
12000.0	1224.10
14000.0	1258.16
16000.0	1289.70
18000.0	1319.07
20000.0	1346.03
22000.0	1372.80
24000.0	1397.99
26000.0	1422.59
28000.0	1446.30
30000.0	1468.37
32000.0	1491.88
34000.0	1513.85
36000.0	1534.71
38000.0	1556.04
40000.0	1577.37
42000.0	1597.23
44000.0	1617.94
46000.0	1637.60
48000.0	1657.20
50000.0	1677.21
52000.0	1697.01
54000.0	1715.51
56000.0	1733.51
58000.0	1753.13
60000.0	1771.72
62000.0	1789.16
64000.0	1808.00
