Cal_V	ADC
10.0	267.23
20.0	275.38
30.0	283.59
40.0	291.89
50.0	300.27
60.0	308.72
70.0	317.25
80.0	325.85
90.0	334.53
100.0	343.29
200.0	435.13
300.0	508.90
400.0	570.67
500.0	620.18
600.0	660.45
700.0	694.37
800.0	723.02
900.0	746.89
1000.0	768.84
1200.0	803.54
1400.0	831.77
1600.0	855.27
1800.0	876.01
2000.0	895.60
4000.0	1011.03
6000.0	1081.83
8000.0	1134.42
10000.0	1178.66
12000.0	1217.13
14000.0	1250.67
16000.0	1283.47
18000.0	1312.61
20000.0	1340.71
22000.0	1366.75
24000.0	1392.23
26000.0	1417.30
28000.0	1441.14
30000.0	1463.92
32000.0	1487.33
34000.0	1508.97
36000.0	1530.03
38000.0	1552.21
40000.0	1572.87
42000.0	1593.60
44000.0	1613.47
46000.0	1633.79
48000.0	1653.47
50000.0	1673.71
52000.0	1693.43
54000.0	1713.15
56000.0	1731.52
58000.0	1750.49
60000.0	1769.27
62000.0	1787.41
64000.0	1806.47
