Cal_V	ADC
10.0	332.89
20.0	341.26
30.0	349.70
40.0	358.22
50.0	366.82
60.0	375.50
70.0	384.25
80.0	393.08
90.0	401.98
100.0	410.96
200.0	504.97
300.0	580.94
400.0	643.76
500.0	694.42
600.0	735.23
700.0	769.29
800.0	797.65
900.0	820.71
1000.0	841.71
1200.0	876.68
1400.0	905.32
1600.0	928.82
1800.0	948.51
2000.0	967.75
4000.0	1082.77
6000.0	1155.23
8000.0	1205.63
10000.0	1249.28
12000.0	1287.94
14000.0	1322.06
16000.0	1353.22
18000.0	1382.94
20000.0	1410.33
22000.0	1436.84
24000.0	1461.54
26000.0	1486.11
28000.0	1509.77
30000.0	1532.44
32000.0	1555.77
34000.0	1578.07
36000.0	1598.74
38000.0	1620.58
40000.0	1641.97
42000.0	1662.09
44000.0	1682.97
46000.0	1703.09
48000.0	1721.89
50000.0	1741.96
52000.0	1761.53
54000.0	1781.02
56000.0	1799.62
58000.0	1819.32
60000.0	1836.72
62000.0	1854.24
64000.0	1873.40
