Cal_V	ADC
10.0	340.87
20.0	350.00
30.0	359.12
40.0	368.25
50.0	377.38
60.0	386.51
70.0	395.64
80.0	404.77
90.0	413.90
100.0	423.03
200.0	514.31
300.0	585.81
400.0	647.89
500.0	698.06
600.0	740.65
700.0	774.33
800.0	801.88
900.0	827.08
1000.0	847.55
1200.0	883.17
1400.0	910.78
1600.0	937.17
1800.0	958.68
2000.0	978.56
4000.0	1094.39
6000.0	1162.63
8000.0	1214.36
10000.0	1256.91
12000.0	1294.85
14000.0	1329.03
16000.0	1359.59
18000.0	1389.77
20000.0	1415.68
22000.0	1441.47
24000.0	1466.06
26000.0	1491.97
28000.0	1517.85
30000.0	1539.22
32000.0	1562.49
34000.0	1583.32
36000.0	1605.24
38000.0	1625.45
40000.0	1645.16
42000.0	1667.99
44000.0	1685.88
46000.0	1706.18
48000.0	1724.99
50000.0	1744.82
52000.0	1764.77
54000.0	1783.17
56000.0	1801.57
58000.0	1819.91
60000.0	1837.68
62000.0	1855.85
64000.0	1875.59
