Cal_V	ADC
10.0	254.07
20.0	263.44
30.0	272.81
40.0	282.18
50.0	291.55
60.0	300.91
70.0	310.28
80.0	319.65
90.0	329.02
100.0	338.38
200.0	432.06
300.0	509.99
400.0	575.81
500.0	631.66
600.0	674.69
700.0	710.41
800.0	740.85
900.0	766.48
1000.0	787.98
1200.0	826.55
1400.0	855.32
1600.0	882.75
1800.0	903.49
2000.0	922.55
4000.0	1047.72
6000.0	1121.58
8000.0	1175.20
10000.0	1218.72
12000.0	1255.30
14000.0	1290.54
16000.0	1323.62
18000.0	1352.02
20000.0	1380.17
22000.0	1407.48
24000.0	1432.09
26000.0	1456.22
28000.0	1478.90
30000.0	1501.97
32000.0	1525.17
34000.0	1546.93
36000.0	1569.52
38000.0	1593.52
40000.0	1611.46
42000.0	1632.58
44000.0	1651.89
46000.0	1670.57
48000.0	1689.29
50000.0	1707.25
52000.0	1726.33
54000.0	1743.81
56000.0	1760.66
58000.0	1779.17
60000.0	1796.11
62000.0	1813.06
64000.0	1829.54
