Cal_V	ADC
10.0	289.00
20.0	297.28
30.0	305.65
40.0	314.12
50.0	322.67
60.0	331.31
70.0	340.05
80.0	348.87
90.0	357.78
100.0	366.78
200.0	461.75
300.0	537.76
400.0	602.58
500.0	655.21
600.0	697.62
700.0	731.46
800.0	761.19
900.0	785.73
1000.0	806.62
1200.0	842.13
1400.0	870.81
1600.0	895.43
1800.0	915.77
2000.0	934.05
4000.0	1050.04
6000.0	1120.89
8000.0	1173.28
10000.0	1216.87
12000.0	1255.18
14000.0	1289.52
16000.0	1321.34
18000.0	1350.25
20000.0	1378.08
22000.0	1403.85
24000.0	1430.63
26000.0	1454.42
28000.0	1478.17
30000.0	1502.33
32000.0	1523.13
34000.0	1546.75
36000.0	1568.58
38000.0	1589.56
40000.0	1611.10
42000.0	1631.64
44000.0	1651.50
46000.0	1672.07
48000.0	1692.37
50000.0	1711.71
52000.0	1730.26
54000.0	1750.93
56000.0	1769.22
58000.0	1787.41
60000.0	1807.01
62000.0	1825.75
64000.0	1843.45
