Cal_V	ADC
10.0	329.16
20.0	337.38
30.0	345.65
40.0	353.97
50.0	362.34
60.0	370.77
70.0	379.24
80.0	387.77
90.0	396.34
100.0	404.97
200.0	494.03
300.0	566.48
400.0	626.34
500.0	675.03
600.0	714.63
700.0	746.89
800.0	774.49
900.0	797.99
1000.0	818.23
1200.0	852.49
1400.0	880.68
1600.0	903.63
1800.0	923.99
2000.0	942.04
4000.0	1057.76
6000.0	1126.21
8000.0	1178.11
10000.0	1221.80
12000.0	1258.93
14000.0	1293.55
16000.0	1325.43
18000.0	1354.55
20000.0	1381.83
22000.0	1407.59
24000.0	1433.29
26000.0	1456.92
28000.0	1480.97
30000.0	1504.08
32000.0	1525.99
34000.0	1548.85
36000.0	1570.25
38000.0	1590.53
40000.0	1611.59
42000.0	1632.40
44000.0	1652.07
46000.0	1672.21
48000.0	1692.55
50000.0	1712.55
52000.0	1730.86
54000.0	1750.79
56000.0	1769.56
58000.0	1787.54
60000.0	1807.16
62000.0	1825.40
64000.0	1843.21
