Cal_V	ADC
10.0	350.58
20.0	359.33
30.0	368.08
40.0	376.83
50.0	385.58
60.0	394.33
70.0	403.08
80.0	411.83
90.0	420.58
100.0	429.33
200.0	516.82
300.0	583.36
400.0	639.66
500.0	685.78
600.0	725.86
700.0	757.54
800.0	783.95
900.0	806.82
1000.0	826.13
1200.0	861.18
1400.0	886.90
1600.0	913.25
1800.0	933.41
2000.0	954.17
4000.0	1068.09
6000.0	1138.60
8000.0	1189.86
10000.0	1233.18
12000.0	1270.11
14000.0	1305.26
16000.0	1334.73
18000.0	1365.44
20000.0	1391.69
22000.0	1417.22
24000.0	1442.51
26000.0	1466.61
28000.0	1492.61
30000.0	1515.01
32000.0	1537.05
34000.0	1558.81
36000.0	1580.35
38000.0	1599.73
40000.0	1620.41
42000.0	1642.74
44000.0	1659.84
46000.0	1681.23
48000.0	1699.81
50000.0	1718.67
52000.0	1738.64
54000.0	1758.33
56000.0	1774.96
58000.0	1793.15
60000.0	1811.58
62000.0	1830.92
64000.0	1847.69
