Cal_V	ADC
10.0	330.19
20.0	338.15
30.0	346.17
40.0	354.23
50.0	362.34
60.0	370.50
70.0	378.70
80.0	386.96
90.0	395.26
100.0	403.61
200.0	489.79
300.0	559.29
400.0	615.84
500.0	661.41
600.0	698.72
700.0	729.81
800.0	756.37
900.0	778.69
1000.0	797.74
1200.0	831.44
1400.0	857.94
1600.0	881.50
1800.0	900.90
2000.0	918.54
4000.0	1031.53
6000.0	1099.70
8000.0	1151.97
10000.0	1195.07
12000.0	1232.80
14000.0	1266.10
16000.0	1297.33
18000.0	1325.91
20000.0	1353.36
22000.0	1379.70
24000.0	1404.42
26000.0	1429.44
28000.0	1452.36
30000.0	1474.78
32000.0	1497.64
34000.0	1519.14
36000.0	1540.93
38000.0	1561.96
40000.0	1582.19
42000.0	1602.86
44000.0	1623.61
46000.0	1643.16
48000.0	1662.94
50000.0	1682.78
52000.0	1701.56
54000.0	1719.82
56000.0	1739.19
58000.0	1757.91
60000.0	1775.69
62000.0	1794.84
64000.0	1813.15
