Cal_V	ADC
10.0	335.11
20.0	342.82
30.0	350.60
40.0	358.44
50.0	366.34
60.0	374.31
70.0	382.33
80.0	390.42
90.0	398.57
100.0	406.79
200.0	492.34
300.0	558.85
400.0	613.79
500.0	658.05
600.0	695.44
700.0	725.64
800.0	751.36
900.0	773.99
1000.0	793.17
1200.0	827.19
1400.0	854.16
1600.0	877.68
1800.0	898.55
2000.0	916.15
4000.0	1032.65
6000.0	1102.36
8000.0	1156.41
10000.0	1200.68
12000.0	1238.31
14000.0	1272.52
16000.0	1304.77
18000.0	1334.11
20000.0	1362.71
22000.0	1388.76
24000.0	1414.62
26000.0	1440.16
28000.0	1462.06
30000.0	1486.30
32000.0	1509.13
34000.0	1529.63
36000.0	1552.52
38000.0	1574.32
40000.0	1594.28
42000.0	1615.42
44000.0	1635.89
46000.0	1656.19
48000.0	1675.76
50000.0	1695.57
52000.0	1715.03
54000.0	1735.43
56000.0	1754.10
58000.0	1772.48
60000.0	1790.10
62000.0	1809.12
64000.0	1828.31
