Cal_V	ADC
10.0	257.83
20.0	266.09
30.0	274.41
40.0	282.81
50.0	291.27
60.0	299.80
70.0	308.40
80.0	317.07
90.0	325.80
100.0	334.60
200.0	426.34
300.0	498.18
400.0	558.88
500.0	607.61
600.0	647.45
700.0	680.30
800.0	707.78
900.0	730.49
1000.0	750.76
1200.0	787.89
1400.0	815.65
1600.0	838.78
1800.0	858.91
2000.0	877.25
4000.0	993.59
6000.0	1064.48
8000.0	1119.13
10000.0	1161.11
12000.0	1201.02
14000.0	1237.00
16000.0	1268.93
18000.0	1298.48
20000.0	1326.38
22000.0	1352.74
24000.0	1378.41
26000.0	1404.16
28000.0	1427.32
30000.0	1452.02
32000.0	1474.12
34000.0	1496.80
36000.0	1518.51
38000.0	1539.75
40000.0	1561.16
42000.0	1582.67
44000.0	1603.11
46000.0	1621.81
48000.0	1642.04
50000.0	1662.60
52000.0	1681.94
54000.0	1703.15
56000.0	1719.46
58000.0	1741.39
60000.0	1758.91
62000.0	1778.04
64000.0	1796.20
