Cal_V	ADC
10.0	311.60
20.0	319.58
30.0	327.61
40.0	335.70
50.0	343.85
60.0	352.06
70.0	360.33
80.0	368.66
90.0	377.05
100.0	385.50
200.0	473.26
300.0	542.57
400.0	599.02
500.0	645.80
600.0	682.76
700.0	714.00
800.0	740.41
900.0	763.19
1000.0	783.89
1200.0	816.61
1400.0	844.20
1600.0	867.18
1800.0	887.56
2000.0	905.98
4000.0	1020.78
6000.0	1091.26
8000.0	1144.48
10000.0	1189.19
12000.0	1227.11
14000.0	1261.76
16000.0	1293.49
18000.0	1323.20
20000.0	1350.46
22000.0	1377.78
24000.0	1402.12
26000.0	1428.68
28000.0	1453.00
30000.0	1475.54
32000.0	1498.98
34000.0	1521.36
36000.0	1543.44
38000.0	1565.19
40000.0	1586.59
42000.0	1606.38
44000.0	1628.08
46000.0	1647.66
48000.0	1667.88
50000.0	1688.40
52000.0	1707.98
54000.0	1726.36
56000.0	1746.53
58000.0	1765.65
60000.0	1784.32
62000.0	1803.83
64000.0	1822.28
