Cal_V	ADC
10.0	287.05
20.0	295.78
30.0	304.51
40.0	313.24
50.0	321.98
60.0	330.71
70.0	339.44
80.0	348.17
90.0	356.91
100.0	365.64
200.0	452.96
300.0	522.11
400.0	579.93
500.0	625.85
600.0	664.41
700.0	694.21
800.0	722.03
900.0	744.57
1000.0	764.72
1200.0	798.71
1400.0	826.40
1600.0	849.74
1800.0	870.42
2000.0	888.11
4000.0	1002.40
6000.0	1072.85
8000.0	1126.19
10000.0	1170.69
12000.0	1207.61
14000.0	1241.30
16000.0	1272.20
18000.0	1303.07
20000.0	1330.61
22000.0	1357.18
24000.0	1383.08
26000.0	1406.43
28000.0	1431.65
30000.0	1454.48
32000.0	1477.55
34000.0	1499.49
36000.0	1520.81
38000.0	1542.31
40000.0	1563.74
42000.0	1584.40
44000.0	1603.58
46000.0	1624.19
48000.0	1644.40
50000.0	1662.93
52000.0	1683.19
54000.0	1703.54
56000.0	1720.94
58000.0	1740.28
60000.0	1759.04
62000.0	1777.83
64000.0	1796.06
