Cal_V	ADC
10.0	285.67
20.0	293.96
30.0	302.35
40.0	310.86
50.0	319.48
60.0	328.21
70.0	337.04
80.0	345.99
90.0	355.05
100.0	364.23
200.0	462.03
300.0	531.44
400.0	597.80
500.0	648.15
600.0	690.81
700.0	729.20
800.0	757.38
900.0	786.48
1000.0	808.68
1200.0	848.61
1400.0	883.26
1600.0	911.12
1800.0	934.92
2000.0	954.57
4000.0	1093.13
6000.0	1164.75
8000.0	1216.51
10000.0	1259.59
12000.0	1295.25
14000.0	1328.66
16000.0	1363.28
18000.0	1390.08
20000.0	1424.46
22000.0	1450.05
24000.0	1475.58
26000.0	1503.18
28000.0	1530.05
30000.0	1554.58
32000.0	1576.21
34000.0	1601.11
36000.0	1618.35
38000.0	1641.99
40000.0	1662.42
42000.0	1681.95
44000.0	1706.36
46000.0	1724.91
48000.0	1741.97
50000.0	1760.20
52000.0	1782.68
54000.0	1802.97
56000.0	1819.70
58000.0	1838.45
60000.0	1857.27
62000.0	1872.05
64000.0	1892.26
