Cal_V	ADC
10.0	321.49
20.0	329.63
30.0	337.83
40.0	346.09
50.0	354.41
60.0	362.78
70.0	371.21
80.0	379.69
90.0	388.24
100.0	396.84
200.0	485.99
300.0	558.57
400.0	619.46
500.0	669.27
600.0	709.48
700.0	742.14
800.0	769.68
900.0	792.60
1000.0	813.97
1200.0	848.44
1400.0	876.69
1600.0	900.10
1800.0	920.52
2000.0	938.44
4000.0	1054.27
6000.0	1123.22
8000.0	1174.91
10000.0	1217.73
12000.0	1256.68
14000.0	1290.75
16000.0	1321.27
18000.0	1350.67
20000.0	1378.40
22000.0	1403.98
24000.0	1430.19
26000.0	1454.30
28000.0	1477.17
30000.0	1500.44
32000.0	1521.66
34000.0	1544.41
36000.0	1566.76
38000.0	1586.57
40000.0	1606.25
42000.0	1627.76
44000.0	1648.60
46000.0	1667.99
48000.0	1687.30
50000.0	1707.14
52000.0	1725.71
54000.0	1745.71
56000.0	1764.28
58000.0	1782.22
60000.0	1800.63
62000.0	1820.68
64000.0	1838.03
