Cal_V	ADC
10.0	119.45
20.0	128.25
30.0	137.06
40.0	145.87
50.0	154.67
60.0	163.48
70.0	172.28
80.0	181.09
90.0	189.89
100.0	198.70
200.0	286.75
300.0	356.37
400.0	416.66
500.0	463.37
600.0	500.78
700.0	532.99
800.0	558.95
900.0	582.40
1000.0	601.53
1200.0	634.75
1400.0	661.25
1600.0	684.39
1800.0	704.45
2000.0	721.22
4000.0	832.56
6000.0	900.87
8000.0	952.23
10000.0	995.21
12000.0	1034.16
14000.0	1067.43
16000.0	1100.27
18000.0	1127.16
20000.0	1156.45
22000.0	1180.86
24000.0	1206.51
26000.0	1230.46
28000.0	1253.96
30000.0	1276.32
32000.0	1300.19
34000.0	1321.96
36000.0	1343.18
38000.0	1364.26
40000.0	1385.24
42000.0	1404.89
44000.0	1425.65
46000.0	1446.20
48000.0	1465.33
50000.0	1485.55
52000.0	1505.48
54000.0	1524.71
56000.0	1543.56
58000.0	1562.66
60000.0	1580.90
62000.0	1600.20
64000.0	1619.92
