Cal_V	ADC
10.0	270.95
20.0	279.95
30.0	288.95
40.0	297.95
50.0	306.96
60.0	315.96
70.0	324.96
80.0	333.96
90.0	342.96
100.0	351.97
200.0	441.99
300.0	514.12
400.0	573.62
500.0	621.59
600.0	660.84
700.0	693.33
800.0	720.51
900.0	743.91
1000.0	764.81
1200.0	798.16
1400.0	825.57
1600.0	849.13
1800.0	869.46
2000.0	887.66
4000.0	1001.50
6000.0	1070.86
8000.0	1123.14
10000.0	1165.97
12000.0	1203.63
14000.0	1237.38
16000.0	1268.97
18000.0	1298.96
20000.0	1326.40
22000.0	1352.17
24000.0	1377.57
26000.0	1401.87
28000.0	1425.38
30000.0	1448.02
32000.0	1471.22
34000.0	1493.95
36000.0	1514.28
38000.0	1535.31
40000.0	1557.09
42000.0	1577.67
44000.0	1596.35
46000.0	1618.00
48000.0	1637.11
50000.0	1655.85
52000.0	1676.45
54000.0	1696.23
56000.0	1714.20
58000.0	1733.08
60000.0	1752.16
62000.0	1770.91
64000.0	1787.97
