Cal_V	ADC
10.0	258.57
20.0	266.40
30.0	274.33
40.0	282.36
50.0	290.47
60.0	298.69
70.0	307.00
80.0	315.40
90.0	323.90
100.0	332.50
200.0	423.70
300.0	494.70
400.0	555.06
500.0	602.94
600.0	642.44
700.0	673.52
800.0	701.27
900.0	724.52
1000.0	746.07
1200.0	779.40
1400.0	807.17
1600.0	830.72
1800.0	851.28
2000.0	869.32
4000.0	984.29
6000.0	1053.86
8000.0	1105.51
10000.0	1148.17
12000.0	1186.64
14000.0	1221.13
16000.0	1252.24
18000.0	1281.78
20000.0	1309.28
22000.0	1335.88
24000.0	1361.42
26000.0	1386.01
28000.0	1410.03
30000.0	1434.08
32000.0	1455.76
34000.0	1478.09
36000.0	1499.95
38000.0	1521.14
40000.0	1541.77
42000.0	1562.95
44000.0	1583.36
46000.0	1602.22
48000.0	1623.46
50000.0	1642.34
52000.0	1661.61
54000.0	1681.55
56000.0	1701.25
58000.0	1719.24
60000.0	1738.14
62000.0	1756.83
64000.0	1775.70
