Cal_V	ADC
10.0	269.71
20.0	278.07
30.0	286.50
40.0	295.00
50.0	303.58
60.0	312.23
70.0	320.94
80.0	329.74
90.0	338.60
100.0	347.54
200.0	440.88
300.0	516.18
400.0	580.18
500.0	630.87
600.0	672.69
700.0	708.27
800.0	736.14
900.0	761.13
1000.0	782.72
1200.0	817.95
1400.0	847.20
1600.0	871.18
1800.0	892.60
2000.0	910.22
4000.0	1028.07
6000.0	1098.52
8000.0	1151.96
10000.0	1195.71
12000.0	1234.41
14000.0	1269.82
16000.0	1301.78
18000.0	1331.23
20000.0	1359.19
22000.0	1385.88
24000.0	1410.81
26000.0	1435.70
28000.0	1459.62
30000.0	1483.88
32000.0	1505.97
34000.0	1527.74
36000.0	1549.80
38000.0	1571.47
40000.0	1591.33
42000.0	1613.17
44000.0	1634.13
46000.0	1653.55
48000.0	1673.99
50000.0	1694.43
52000.0	1713.00
54000.0	1732.75
56000.0	1752.19
58000.0	1770.93
60000.0	1788.75
62000.0	1808.19
64000.0	1827.41
