Cal_V	ADC
10.0	300.53
20.0	308.27
30.0	316.08
40.0	323.98
50.0	331.95
60.0	340.00
70.0	348.13
80.0	356.34
90.0	364.62
100.0	372.98
200.0	460.91
300.0	530.84
400.0	588.67
500.0	635.31
600.0	671.95
700.0	703.59
800.0	730.00
900.0	752.11
1000.0	773.00
1200.0	805.78
1400.0	833.11
1600.0	855.97
1800.0	875.51
2000.0	893.32
4000.0	1005.33
6000.0	1074.01
8000.0	1125.56
10000.0	1169.69
12000.0	1206.92
14000.0	1241.29
16000.0	1272.14
18000.0	1302.50
20000.0	1330.57
22000.0	1356.95
24000.0	1381.94
26000.0	1405.77
28000.0	1430.53
30000.0	1453.78
32000.0	1476.13
34000.0	1497.77
36000.0	1519.19
38000.0	1539.96
40000.0	1562.31
42000.0	1581.82
44000.0	1602.34
46000.0	1623.33
48000.0	1643.45
50000.0	1661.12
52000.0	1682.38
54000.0	1701.80
56000.0	1719.66
58000.0	1739.30
60000.0	1758.41
62000.0	1776.64
64000.0	1794.08
