Cal_V	ADC
10.0	296.17
20.0	304.11
30.0	312.13
40.0	320.20
50.0	328.35
60.0	336.56
70.0	344.84
80.0	353.18
90.0	361.59
100.0	370.07
200.0	458.47
300.0	526.88
400.0	583.31
500.0	629.12
600.0	665.81
700.0	696.47
800.0	722.71
900.0	745.12
1000.0	764.66
1200.0	797.81
1400.0	824.96
1600.0	848.43
1800.0	868.61
2000.0	886.26
4000.0	999.18
6000.0	1070.30
8000.0	1124.52
10000.0	1168.84
12000.0	1206.60
14000.0	1241.95
16000.0	1273.23
18000.0	1303.18
20000.0	1330.20
22000.0	1357.98
24000.0	1382.93
26000.0	1407.14
28000.0	1432.17
30000.0	1455.20
32000.0	1477.65
34000.0	1500.44
36000.0	1521.58
38000.0	1542.90
40000.0	1564.53
42000.0	1585.19
44000.0	1606.19
46000.0	1625.90
48000.0	1646.04
50000.0	1666.08
52000.0	1685.22
54000.0	1704.75
56000.0	1722.68
58000.0	1742.42
60000.0	1761.19
62000.0	1780.00
64000.0	1799.11
