Cal_V	ADC
10.0	263.63
20.0	271.90
30.0	280.25
40.0	288.68
50.0	297.20
60.0	305.78
70.0	314.45
80.0	323.20
90.0	332.03
100.0	340.93
200.0	434.35
300.0	509.03
400.0	572.11
500.0	622.26
600.0	663.40
700.0	697.56
800.0	726.08
900.0	749.66
1000.0	772.38
1200.0	806.59
1400.0	834.99
1600.0	858.99
1800.0	879.53
2000.0	897.89
4000.0	1013.22
6000.0	1083.99
8000.0	1136.86
10000.0	1180.67
12000.0	1219.85
14000.0	1254.18
16000.0	1285.86
18000.0	1315.87
20000.0	1343.62
22000.0	1370.43
24000.0	1396.00
26000.0	1420.58
28000.0	1444.50
30000.0	1467.20
32000.0	1490.57
34000.0	1513.13
36000.0	1533.82
38000.0	1556.26
40000.0	1577.45
42000.0	1597.74
44000.0	1618.59
46000.0	1638.68
48000.0	1658.58
50000.0	1679.34
52000.0	1699.10
54000.0	1717.55
56000.0	1736.67
58000.0	1756.95
60000.0	1775.10
62000.0	1793.42
64000.0	1812.65
