Cal_V	ADC
10.0	283.70
20.0	292.44
30.0	301.26
40.0	310.16
50.0	319.15
60.0	328.21
70.0	337.35
80.0	346.58
90.0	355.88
100.0	365.27
200.0	463.52
300.0	543.87
400.0	610.73
500.0	668.28
600.0	712.88
700.0	751.05
800.0	783.03
900.0	809.73
1000.0	834.67
1200.0	871.81
1400.0	905.37
1600.0	931.77
1800.0	953.65
2000.0	974.97
4000.0	1099.44
6000.0	1172.63
8000.0	1226.45
10000.0	1270.47
12000.0	1310.60
14000.0	1344.70
16000.0	1378.29
18000.0	1406.62
20000.0	1435.85
22000.0	1462.08
24000.0	1488.12
26000.0	1514.16
28000.0	1538.52
30000.0	1563.74
32000.0	1587.43
34000.0	1611.27
36000.0	1631.64
38000.0	1653.31
40000.0	1671.46
42000.0	1694.40
44000.0	1712.69
46000.0	1732.69
48000.0	1754.30
50000.0	1771.41
52000.0	1791.84
54000.0	1810.82
56000.0	1829.59
58000.0	1847.43
60000.0	1866.21
62000.0	1885.60
64000.0	1904.38
