Cal_V	ADC
10.0	288.15
20.0	296.15
30.0	304.20
40.0	312.30
50.0	320.44
60.0	328.63
70.0	336.87
80.0	345.15
90.0	353.48
100.0	361.86
200.0	448.20
300.0	515.79
400.0	570.49
500.0	613.92
600.0	650.14
700.0	680.37
800.0	705.49
900.0	727.76
1000.0	746.41
1200.0	780.08
1400.0	806.16
1600.0	828.51
1800.0	848.72
2000.0	865.59
4000.0	978.37
6000.0	1048.15
8000.0	1100.38
10000.0	1142.91
12000.0	1181.77
14000.0	1214.55
16000.0	1246.86
18000.0	1275.83
20000.0	1303.67
22000.0	1329.95
24000.0	1355.48
26000.0	1380.59
28000.0	1403.38
30000.0	1427.01
32000.0	1449.80
34000.0	1471.73
36000.0	1493.74
38000.0	1514.18
40000.0	1535.29
42000.0	1555.85
44000.0	1576.52
46000.0	1595.45
48000.0	1616.10
50000.0	1636.35
52000.0	1654.81
54000.0	1674.45
56000.0	1692.94
58000.0	1711.98
60000.0	1730.71
62000.0	1750.25
64000.0	1768.48
