Cal_V	ADC
10.0	302.08
20.0	310.47
30.0	318.93
40.0	327.47
50.0	336.07
60.0	344.74
70.0	353.49
80.0	362.30
90.0	371.19
100.0	380.15
200.0	473.65
300.0	551.64
400.0	618.31
500.0	673.69
600.0	718.25
700.0	754.14
800.0	785.45
900.0	810.28
1000.0	833.51
1200.0	870.33
1400.0	901.03
1600.0	926.36
1800.0	948.26
2000.0	966.34
4000.0	1085.96
6000.0	1158.50
8000.0	1211.02
10000.0	1255.81
12000.0	1296.92
14000.0	1330.41
16000.0	1362.65
18000.0	1392.57
20000.0	1420.77
22000.0	1448.08
24000.0	1472.56
26000.0	1498.97
28000.0	1522.14
30000.0	1546.22
32000.0	1570.15
34000.0	1591.11
36000.0	1613.84
38000.0	1634.73
40000.0	1655.84
42000.0	1676.04
44000.0	1697.70
46000.0	1717.70
48000.0	1737.88
50000.0	1758.37
52000.0	1777.19
54000.0	1796.20
56000.0	1816.37
58000.0	1835.23
60000.0	1852.68
62000.0	1871.48
64000.0	1891.41
