Cal_V	ADC
10.0	272.21
20.0	280.95
30.0	289.76
40.0	298.63
50.0	307.56
60.0	316.55
70.0	325.61
80.0	334.73
90.0	343.91
100.0	353.15
200.0	449.02
300.0	526.88
400.0	594.51
500.0	651.09
600.0	696.57
700.0	732.66
800.0	763.68
900.0	790.27
1000.0	811.81
1200.0	849.85
1400.0	878.98
1600.0	904.33
1800.0	926.93
2000.0	944.67
4000.0	1064.16
6000.0	1135.44
8000.0	1189.96
10000.0	1234.26
12000.0	1272.09
14000.0	1307.42
16000.0	1338.99
18000.0	1368.48
20000.0	1396.42
22000.0	1423.32
24000.0	1448.79
26000.0	1472.46
28000.0	1497.19
30000.0	1520.62
32000.0	1542.91
34000.0	1565.61
36000.0	1587.09
38000.0	1608.68
40000.0	1629.50
42000.0	1649.83
44000.0	1670.68
46000.0	1690.98
48000.0	1710.49
50000.0	1730.01
52000.0	1750.40
54000.0	1769.07
56000.0	1786.95
58000.0	1806.72
60000.0	1825.95
62000.0	1843.36
64000.0	1862.59
