Cal_V	ADC
10.0	340.69
20.0	349.18
30.0	357.73
40.0	366.34
50.0	375.01
60.0	383.74
70.0	392.53
80.0	401.39
90.0	410.30
100.0	419.27
200.0	512.33
300.0	585.73
400.0	648.18
500.0	698.20
600.0	737.28
700.0	771.81
800.0	799.13
900.0	823.51
1000.0	844.37
1200.0	878.93
1400.0	907.28
1600.0	930.09
1800.0	951.02
2000.0	969.90
4000.0	1085.13
6000.0	1155.30
8000.0	1206.99
10000.0	1251.44
12000.0	1290.26
14000.0	1324.45
16000.0	1356.25
18000.0	1385.63
20000.0	1413.26
22000.0	1440.83
24000.0	1465.15
26000.0	1489.95
28000.0	1513.71
30000.0	1536.72
32000.0	1559.42
34000.0	1582.06
36000.0	1603.67
38000.0	1625.22
40000.0	1645.98
42000.0	1666.07
44000.0	1687.51
46000.0	1707.73
48000.0	1726.43
50000.0	1746.76
52000.0	1766.92
54000.0	1785.36
56000.0	1804.98
58000.0	1823.84
60000.0	1841.66
62000.0	1859.84
64000.0	1879.19
