Cal_V	ADC
10.0	303.60
20.0	311.97
30.0	320.39
40.0	328.86
50.0	337.38
60.0	345.95
70.0	354.57
80.0	363.23
90.0	371.94
100.0	380.70
200.0	470.95
300.0	543.34
400.0	603.06
500.0	651.65
600.0	690.93
700.0	723.46
800.0	750.71
900.0	774.97
1000.0	794.95
1200.0	829.40
1400.0	863.87
1600.0	882.07
1800.0	901.09
2000.0	919.35
4000.0	1036.03
6000.0	1106.75
8000.0	1159.77
10000.0	1203.85
12000.0	1243.34
14000.0	1277.56
16000.0	1309.96
18000.0	1338.67
20000.0	1367.78
22000.0	1394.97
24000.0	1420.76
26000.0	1446.29
28000.0	1468.66
30000.0	1494.53
32000.0	1516.29
34000.0	1538.91
36000.0	1561.12
38000.0	1583.46
40000.0	1603.60
42000.0	1625.49
44000.0	1645.59
46000.0	1665.68
48000.0	1686.63
50000.0	1706.42
52000.0	1725.62
54000.0	1746.82
56000.0	1765.91
58000.0	1784.41
60000.0	1803.34
62000.0	1823.21
64000.0	1840.90
