Cal_V	ADC
10.0	154.60
20.0	162.83
30.0	171.14
40.0	179.53
50.0	188.00
60.0	196.54
70.0	205.17
80.0	213.87
90.0	222.65
100.0	231.50
200.0	324.33
300.0	399.59
400.0	462.80
500.0	515.19
600.0	557.96
700.0	591.93
800.0	620.92
900.0	646.77
1000.0	668.87
1200.0	704.64
1400.0	733.39
1600.0	757.60
1800.0	779.85
2000.0	798.39
4000.0	917.20
6000.0	986.53
8000.0	1040.29
10000.0	1084.75
12000.0	1122.26
14000.0	1156.51
16000.0	1188.24
18000.0	1218.55
20000.0	1245.70
22000.0	1273.00
24000.0	1298.93
26000.0	1322.79
28000.0	1347.16
30000.0	1370.56
32000.0	1393.13
34000.0	1414.72
36000.0	1436.64
38000.0	1457.10
40000.0	1478.10
42000.0	1499.01
44000.0	1519.07
46000.0	1539.75
48000.0	1560.11
50000.0	1579.75
52000.0	1598.91
54000.0	1618.18
56000.0	1637.93
58000.0	1656.38
60000.0	1676.58
62000.0	1695.25
64000.0	1713.08
